,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
39435,Marcaine,Bupivacaine HCl,1,Overall,2019,0.0876568581,,,,,nan,,,,,,Other / Not classified
39436,Marcaine,Bupivacaine HCl,1,Overall,2020,0.0876568581,,,,,nan,,,,,,Other / Not classified
39438,Marcaine,Bupivacaine HCl,1,Overall,2022,0.0876568581,,,,,nan,,,,,,Other / Not classified
39446,Marcaine,Bupivacaine HCl/PF,1,Overall,2020,0.2015312449,-0.33644168,,,,nan,,,,,,Other / Not classified
39449,Marcaine,Bupivacaine HCl/PF,1,Overall,2023,0.2015312449,-0.33644168,14.170408163,10.520454545,0.5081906427,0.0,49.0,66.0,1360.0,694.35,,Other / Not classified
39455,Marinol,Dronabinol,1,Overall,2019,-0.265885776,-0.424347233,,,,nan,85.0,,,,A04AD,Other / Not classified
39465,Marlissa,Levonorgestrel/Ethin.Estradiol,1,Overall,2019,-0.057371009,-0.096321594,115.2709531,24.051167929,0.5137004126,0.0,661.0,3168.0,148324.0,76194.1,,Other / Not classified
39466,Marlissa,Levonorgestrel/Ethin.Estradiol,1,Overall,2020,-0.057371009,-0.096321594,104.902,24.892,0.5022925253,0.0,560.0,2360.0,116954.0,58745.12,,Other / Not classified
39467,Marlissa,Levonorgestrel/Ethin.Estradiol,1,Overall,2021,-0.057371009,-0.096321594,111.76016588,24.628088773,0.480777088,0.0,422.0,1915.0,98097.0,47162.79,,Other / Not classified
39468,Marlissa,Levonorgestrel/Ethin.Estradiol,1,Overall,2022,-0.057371009,-0.096321594,108.79383721,25.117503356,0.4488065429,0.0,344.0,1490.0,83388.0,37425.08,,Other / Not classified
39469,Marlissa,Levonorgestrel/Ethin.Estradiol,1,Overall,2023,-0.057371009,-0.096321594,97.674408284,25.010568182,0.4055767813,0.0,338.0,1320.0,81400.0,33013.95,,Other / Not classified
39475,Marplan,Isocarboxazid,1,Overall,2019,0.0425722018,0.0140250876,556.0647619,395.84271186,4.4065509434,0.0,42.0,59.0,5300.0,23354.72,N06AF,Other / Not classified
39476,Marplan,Isocarboxazid,1,Overall,2020,0.0425722018,0.0140250876,3114.8757333,716.61251534,4.8816382481,0.0,75.0,326.0,47856.0,233615.68,N06AF,Other / Not classified
39477,Marplan,Isocarboxazid,1,Overall,2021,0.0425722018,0.0140250876,4232.9817647,831.91549133,5.0776665255,0.0,68.0,346.0,56688.0,287842.76,N06AF,Other / Not classified
39478,Marplan,Isocarboxazid,1,Overall,2022,0.0425722018,0.0140250876,3673.9742683,790.72412073,5.1342221957,0.0,82.0,381.0,58678.0,301265.89,N06AF,Other / Not classified
39479,Marplan,Isocarboxazid,1,Overall,2023,0.0425722018,0.0140250876,4782.8138356,837.27916067,5.206230112,0.0,73.0,417.0,67063.0,349145.41,N06AF,Other / Not classified
39485,Matulane,Procarbazine HCl,1,Overall,2019,0.0741218634,0.0898910291,5710.8129699,2628.1596021,101.67846386,0.0,266.0,578.0,14940.0,1519076.25,,Other / Not classified
39486,Matulane,Procarbazine HCl,1,Overall,2020,0.0741218634,0.0898910291,5699.0682773,2603.4131478,104.69112766,0.0,238.0,521.0,12956.0,1356378.25,,Other / Not classified
39487,Matulane,Procarbazine HCl,1,Overall,2021,0.0741218634,0.0898910291,6079.3912903,2659.7336895,107.12366301,0.0,217.0,496.0,12315.0,1319227.91,,Other / Not classified
39488,Matulane,Procarbazine HCl,1,Overall,2022,0.0741218634,0.0898910291,7483.9487387,3251.3436791,124.18242171,0.0,222.0,511.0,13379.0,1661436.62,,Other / Not classified
39489,Matulane,Procarbazine HCl,1,Overall,2023,0.0741218634,0.0898910291,7886.2469953,3306.6350591,135.34530739,0.0,213.0,508.0,12411.0,1679770.61,,Other / Not classified
39495,Matzim La,Diltiazem HCl,1,Overall,2019,0.002594123,-0.050634354,389.15520447,132.76323305,2.1166761278,0.0,15479.0,45372.0,2849995.1,6023733.41,,Other / Not classified
39496,Matzim La,Diltiazem HCl,1,Overall,2020,0.002594123,-0.050634354,442.81700628,149.75081973,2.3119291702,0.0,14497.0,42868.0,2782171.0,6419518.14,,Other / Not classified
39497,Matzim La,Diltiazem HCl,1,Overall,2021,0.002594123,-0.050634354,479.14327641,163.36476892,2.3209424544,0.0,14873.0,43622.0,3077241.0,7126297.95,,Other / Not classified
39498,Matzim La,Diltiazem HCl,1,Overall,2022,0.002594123,-0.050634354,475.92624665,157.75359738,2.2527941915,0.0,16039.0,48388.0,3396260.0,7633381.07,,Other / Not classified
39499,Matzim La,Diltiazem HCl,1,Overall,2023,0.002594123,-0.050634354,372.6361612,144.25862133,2.1387254131,0.0,16935.0,43745.0,2948797.0,6310593.39,,Other / Not classified
39505,Mavenclad,Cladribine,1,Overall,2019,0.0770149111,0.0765560645,91010.185366,55009.320902,7584.1821139,0.0,382.0,632.0,4584.0,34765890.81,L01BB|L04AA,Arthritis
39506,Mavenclad,Cladribine,1,Overall,2020,0.0770149111,0.0765560645,106801.48933,60853.376066,8285.5647819,0.0,1037.0,1820.0,13367.0,110753144.44,L01BB|L04AA,Arthritis
39507,Mavenclad,Cladribine,1,Overall,2021,0.0770149111,0.0765560645,119206.45859,66268.301682,8986.2304562,0.0,1213.0,2182.0,16091.0,144597434.27,L01BB|L04AA,Arthritis
39508,Mavenclad,Cladribine,1,Overall,2022,0.0770149111,0.0765560645,126005.59497,70698.063882,9478.9223465,0.0,1006.0,1793.0,13373.0,126761628.54,L01BB|L04AA,Arthritis
39509,Mavenclad,Cladribine,1,Overall,2023,0.0770149111,0.0765560645,138358.00343,75237.990318,10204.591337,0.0,1130.0,2078.0,15321.0,156344543.88,L01BB|L04AA,Arthritis
39515,Mavyret,Glecaprevir/Pibrentasvir,1,Overall,2019,0.0072712251,0.0077978148,28408.015436,13572.289232,161.48607914,0.0,18971.0,39708.0,3337306.0,538928460.83,,Other / Not classified
39516,Mavyret,Glecaprevir/Pibrentasvir,1,Overall,2020,0.0072712251,0.0077978148,26309.336076,13676.427708,161.77395285,0.0,11245.0,21632.0,1828777.0,295848484.18,,Other / Not classified
39517,Mavyret,Glecaprevir/Pibrentasvir,1,Overall,2021,0.0072712251,0.0077978148,26424.931231,13794.181798,163.62490936,0.0,9829.0,18829.0,1587425.0,259730649.07,,Other / Not classified
39518,Mavyret,Glecaprevir/Pibrentasvir,1,Overall,2022,0.0072712251,0.0077978148,26382.001533,13945.219316,164.94812677,0.0,8912.0,16860.0,1426125.0,235116397.66,,Other / Not classified
39519,Mavyret,Glecaprevir/Pibrentasvir,1,Overall,2023,0.0072712251,0.0077978148,26564.07779,14053.533162,166.23436172,0.0,8771.0,16579.0,1402253.0,232993526.3,,Other / Not classified
39525,Maxalt,Rizatriptan Benzoate,1,Overall,2019,0.077428338,0.0919031649,,,,nan,539.0,,,,N02CC,Other / Not classified
39526,Maxalt,Rizatriptan Benzoate,1,Overall,2020,0.077428338,0.0919031649,,,,nan,490.0,,,,N02CC,Other / Not classified
39527,Maxalt,Rizatriptan Benzoate,1,Overall,2021,0.077428338,0.0919031649,376.05337264,817.67502564,37.028943335,0.0,424.0,195.0,4306.0,159446.63,N02CC,Other / Not classified
39528,Maxalt,Rizatriptan Benzoate,1,Overall,2022,0.077428338,0.0919031649,3335.8999721,738.79586058,39.367150653,0.0,359.0,1621.0,30421.0,1197588.09,N02CC,Other / Not classified
39529,Maxalt,Rizatriptan Benzoate,1,Overall,2023,0.077428338,0.0919031649,3968.7452239,807.24326047,42.985116392,0.0,335.0,1647.0,30930.0,1329529.65,N02CC,Other / Not classified
39535,Maxalt Mlt,Rizatriptan Benzoate,1,Overall,2019,0.0711414855,0.0802513317,,,,nan,661.0,,,,N02CC,Other / Not classified
39536,Maxalt Mlt,Rizatriptan Benzoate,1,Overall,2020,0.0711414855,0.0802513317,,,,nan,604.0,,,,N02CC,Other / Not classified
39537,Maxalt Mlt,Rizatriptan Benzoate,1,Overall,2021,0.0711414855,0.0802513317,232.61757974,626.18772727,36.944329559,0.0,533.0,198.0,3356.0,123985.17,N02CC,Other / Not classified
39538,Maxalt Mlt,Rizatriptan Benzoate,1,Overall,2022,0.0711414855,0.0802513317,2546.3139597,658.68190972,39.238885097,0.0,447.0,1728.0,29007.0,1138202.34,N02CC,Other / Not classified
39539,Maxalt Mlt,Rizatriptan Benzoate,1,Overall,2023,0.0711414855,0.0802513317,2704.6554878,698.30525819,42.38785788,0.0,410.0,1588.0,26161.0,1108908.75,N02CC,Other / Not classified
39545,Maxi-Comfort,"Syringe And Needle,Insulin,1ml",1,Overall,2019,0.0262478705,0.2228748642,33.725806452,17.139344262,0.2177671318,0.0,62.0,122.0,9602.0,2091.0,,Other / Not classified
39546,Maxi-Comfort,"Syringe And Needle,Insulin,1ml",1,Overall,2020,0.0262478705,0.2228748642,39.4805,16.114489796,0.2139864499,0.0,20.0,49.0,3690.0,789.61,,Other / Not classified
39547,Maxi-Comfort,"Syringe And Needle,Insulin,1ml",1,Overall,2021,0.0262478705,0.2228748642,61.2,18.475471698,0.1967450271,0.0,16.0,53.0,4977.0,979.2,,Other / Not classified
39548,Maxi-Comfort,"Syringe And Needle,Insulin,1ml",1,Overall,2022,0.0262478705,0.2228748642,32.1865,15.326904762,0.1975237803,0.0,20.0,42.0,3259.0,643.73,,Other / Not classified
39555,Maxicomfort II Pen Needle,"Pen Needle, Diabetic",1,Overall,2019,-0.039907628,-0.15771232,31.720666667,17.95509434,0.1435324284,0.0,30.0,53.0,6630.0,951.62,,Other / Not classified
39556,Maxicomfort II Pen Needle,"Pen Needle, Diabetic",1,Overall,2020,-0.039907628,-0.15771232,41.780793651,19.790902256,0.1472142058,0.0,63.0,133.0,17880.0,2632.19,,Other / Not classified
39557,Maxicomfort II Pen Needle,"Pen Needle, Diabetic",1,Overall,2021,-0.039907628,-0.15771232,47.415686275,19.040944882,0.1358539326,0.0,51.0,127.0,17800.0,2418.2,,Other / Not classified
39558,Maxicomfort II Pen Needle,"Pen Needle, Diabetic",1,Overall,2022,-0.039907628,-0.15771232,55.838235294,17.470858896,0.1447910311,0.0,51.0,163.0,19668.0,2847.75,,Other / Not classified
39559,Maxicomfort II Pen Needle,"Pen Needle, Diabetic",1,Overall,2023,-0.039907628,-0.15771232,45.583442623,16.453195266,0.1219557018,0.0,61.0,169.0,22800.0,2780.59,,Other / Not classified
39565,Maxicomfort Safety Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,2019,,,,,,nan,,,,,,Other / Not classified
39566,Maxicomfort Safety Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,2020,,,,,,nan,,,,,,Other / Not classified
39567,Maxicomfort Safety Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,2021,,,,,,nan,,,,,,Other / Not classified
39568,Maxicomfort Safety Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,2022,,,,,,nan,,,,,,Other / Not classified
39569,Maxicomfort Safety Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,2023,,,,52.714545455,0.8527352941,nan,,11.0,680.0,579.86,,Other / Not classified
39575,Maxidex,Dexamethasone,2,Overall,2019,0.0318494494,0.1268741686,143.42094395,96.46765873,15.749821833,0.0,1017.0,1512.0,9261.0,145859.1,A01AC|C05AA|D07AB|D07XB|D10AA|H02AB|R01AD|S01BA|S01CB|S02BA|S03BA,Other / Not classified
39576,Maxidex,Dexamethasone,2,Overall,2020,0.0318494494,0.1268741686,134.68454054,86.142229905,15.392518919,0.0,740.0,1157.0,6475.0,99666.56,A01AC|C05AA|D07AB|D07XB|D10AA|H02AB|R01AD|S01BA|S01CB|S02BA|S03BA,Other / Not classified
39577,Maxidex,Dexamethasone,2,Overall,2021,0.0318494494,0.1268741686,140.6651664,89.295492958,15.329830743,0.0,631.0,994.0,5790.0,88759.72,A01AC|C05AA|D07AB|D07XB|D10AA|H02AB|R01AD|S01BA|S01CB|S02BA|S03BA,Other / Not classified
39578,Maxidex,Dexamethasone,2,Overall,2022,0.0318494494,0.1268741686,143.3664986,95.133531599,15.844026812,0.0,714.0,1076.0,6460.0,102363.68,A01AC|C05AA|D07AB|D07XB|D10AA|H02AB|R01AD|S01BA|S01CB|S02BA|S03BA,Other / Not classified
39579,Maxidex,Dexamethasone,2,Overall,2023,0.0318494494,0.1268741686,169.91226904,104.83587,17.85422454,0.0,617.0,1000.0,5870.0,104835.87,A01AC|C05AA|D07AB|D07XB|D10AA|H02AB|R01AD|S01BA|S01CB|S02BA|S03BA,Other / Not classified
39590,Maxitrol,Neomycin/Polymyxin B/Dexametha,3,Overall,2019,0.224204167,0.2354536854,55.712730263,90.088670213,17.734732984,0.0,608.0,376.0,1910.0,33873.34,,Other / Not classified
39591,Maxitrol,Neomycin/Polymyxin B/Dexametha,3,Overall,2020,0.224204167,0.2354536854,58.741291727,89.343818985,17.37027897,0.0,689.0,453.0,2330.0,40472.75,,Other / Not classified
39592,Maxitrol,Neomycin/Polymyxin B/Dexametha,3,Overall,2021,0.224204167,0.2354536854,131.41174757,128.29772512,30.258639339,0.0,206.0,211.0,974.5,27070.82,,Other / Not classified
39610,Maxzide-25 Mg,Triamterene/Hydrochlorothiazid,1,Overall,2019,0.0150984879,0.0085611488,222.68675,116.1843913,1.4914556008,0.0,120.0,230.0,17917.0,26722.41,,Other / Not classified
39611,Maxzide-25 Mg,Triamterene/Hydrochlorothiazid,1,Overall,2020,0.0150984879,0.0085611488,326.50842697,105.47822142,1.5193981857,0.0,178.0,551.0,38251.0,58118.5,,Other / Not classified
39612,Maxzide-25 Mg,Triamterene/Hydrochlorothiazid,1,Overall,2021,0.0150984879,0.0085611488,362.66322176,110.41593631,1.5386453766,0.0,239.0,785.0,56333.0,86676.51,,Other / Not classified
39613,Maxzide-25 Mg,Triamterene/Hydrochlorothiazid,1,Overall,2022,0.0150984879,0.0085611488,214.84393939,101.86566092,1.570148824,0.0,165.0,348.0,22577.0,35449.25,,Other / Not classified
39620,Mayzent,Siponimod,1,Overall,2019,0.1018479612,0.1398668306,22919.390085,8083.7928958,214.3958029,0.0,352.0,998.0,50060.0,8067625.31,L04AE,Arthritis
39621,Mayzent,Siponimod,1,Overall,2020,0.1018479612,0.1398668306,55262.002092,8721.0347051,241.25304161,0.0,808.0,5120.0,226429.0,44651697.69,L04AE,Arthritis
39622,Mayzent,Siponimod,1,Overall,2021,0.1018479612,0.1398668306,64986.04724,9015.4580895,250.97039493,0.0,989.0,7129.0,300214.0,64271200.72,L04AE,Arthritis
39623,Mayzent,Siponimod,1,Overall,2022,0.1018479612,0.1398668306,75062.584301,9950.4485183,277.23550751,0.0,951.0,7174.0,286003.0,71384517.67,L04AE,Arthritis
39624,Mayzent,Siponimod,1,Overall,2023,0.1018479612,0.1398668306,85722.299483,11087.148978,316.01155929,0.0,928.0,7175.0,257493.0,79550293.92,L04AE,Arthritis
39630,Me-Naphos-Mb-Hyo 1,Methenam/Sod Phos/Mblue/Hyoscy,1,Overall,2019,0.0535080375,0.0059087504,,,,nan,,,,,,Other / Not classified
39631,Me-Naphos-Mb-Hyo 1,Methenam/Sod Phos/Mblue/Hyoscy,1,Overall,2020,0.0535080375,0.0059087504,187.31452381,100.86166667,1.9550720676,0.0,42.0,78.0,4024.0,7867.21,,Other / Not classified
39632,Me-Naphos-Mb-Hyo 1,Methenam/Sod Phos/Mblue/Hyoscy,1,Overall,2021,0.0535080375,0.0059087504,187.93262963,110.78997817,2.2320771566,0.0,270.0,458.0,22733.0,50741.81,,Other / Not classified
39633,Me-Naphos-Mb-Hyo 1,Methenam/Sod Phos/Mblue/Hyoscy,1,Overall,2022,0.0535080375,0.0059087504,170.37609626,102.28035313,2.2725724883,0.0,374.0,623.0,28039.0,63720.66,,Other / Not classified
39634,Me-Naphos-Mb-Hyo 1,Methenam/Sod Phos/Mblue/Hyoscy,1,Overall,2023,0.0535080375,0.0059087504,206.39900356,107.00760148,2.2860005518,0.0,281.0,542.0,25371.0,57998.12,,Other / Not classified
39640,Meclizine HCl,Meclizine HCl,9,Overall,2019,-0.02796664,-0.061957878,24.80141368,11.433993321,0.195051884,0.0,1160362.0,2516935.0,147414256.51,28778617.98,,Other / Not classified
39641,Meclizine HCl,Meclizine HCl,9,Overall,2020,-0.02796664,-0.061957878,26.375011543,11.64269808,0.1956721063,0.0,1153984.0,2614200.0,155263053.94,30436341.32,,Other / Not classified
39642,Meclizine HCl,Meclizine HCl,9,Overall,2021,-0.02796664,-0.061957878,23.618024226,10.664880786,0.1822638946,0.0,1242055.0,2750606.0,160807841.94,29334885.08,,Other / Not classified
39643,Meclizine HCl,Meclizine HCl,9,Overall,2022,-0.02796664,-0.061957878,23.685748702,10.828162609,0.1856318482,0.0,1201894.0,2629048.0,153523464.04,28467759.25,,Other / Not classified
39644,Meclizine HCl,Meclizine HCl,9,Overall,2023,-0.02796664,-0.061957878,21.5772339,10.039580045,0.1741304928,0.0,1294975.0,2783182.0,160926678.02,27941978.47,,Other / Not classified
39690,Meclofenamate Sodium,Meclofenamate Sodium,1,Overall,2019,-0.009012023,-0.037348248,1869.3898214,582.39682893,5.6197086585,0.0,224.0,719.0,74005.0,418743.32,,Other / Not classified
39691,Meclofenamate Sodium,Meclofenamate Sodium,1,Overall,2020,-0.009012023,-0.037348248,1983.0777387,609.94199382,5.574909994,0.0,199.0,647.0,69883.0,394632.47,,Other / Not classified
39692,Meclofenamate Sodium,Meclofenamate Sodium,1,Overall,2021,-0.009012023,-0.037348248,1860.1187879,647.50970464,5.5607637942,0.0,165.0,474.0,54614.0,306919.6,,Other / Not classified
39693,Meclofenamate Sodium,Meclofenamate Sodium,1,Overall,2022,-0.009012023,-0.037348248,2166.0911972,688.10950783,5.6301262955,0.0,142.0,447.0,54253.0,307584.95,,Other / Not classified
39694,Meclofenamate Sodium,Meclofenamate Sodium,1,Overall,2023,-0.009012023,-0.037348248,1668.639085,654.61994872,5.4198509439,0.0,153.0,390.0,46885.0,255301.78,,Other / Not classified
39700,Medrol,Methylprednisolone,1,Overall,2019,-0.323547824,0.0066254219,247.83858743,107.99257321,1.8834934232,0.0,1607.0,3688.0,218090.0,398276.61,D07AA|D07AC|D10AA|H02AB,Other / Not classified
39701,Medrol,Methylprednisolone,1,Overall,2020,-0.323547824,0.0066254219,129.6677149,68.025603157,1.2357197542,0.0,1396.0,2661.0,135247.15,181016.13,D07AA|D07AC|D10AA|H02AB,Other / Not classified
39702,Medrol,Methylprednisolone,1,Overall,2021,-0.323547824,0.0066254219,44.553983264,31.26365825,0.8237894267,0.0,1195.0,1703.0,58796.71,53242.01,D07AA|D07AC|D10AA|H02AB,Other / Not classified
39703,Medrol,Methylprednisolone,1,Overall,2022,-0.323547824,0.0066254219,18.290161074,14.179157128,0.3917821142,0.0,745.0,961.0,33691.0,13626.17,D07AA|D07AC|D10AA|H02AB,Other / Not classified
39704,Medrol,Methylprednisolone,1,Overall,2023,-0.323547824,0.0066254219,18.402278912,14.275118734,0.394377836,0.0,588.0,758.0,28339.0,10820.54,D07AA|D07AC|D10AA|H02AB,Other / Not classified
39710,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,13,Overall,2019,-0.068315115,-0.021132862,104.30088222,28.438335674,18.145568334,0.0,121546.0,445784.0,17714662.546,12677355.03,G03AA|G03AC|G03DA|L02AB,Other / Not classified
39711,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,13,Overall,2020,-0.068315115,-0.021132862,97.147686103,26.298308138,16.207553104,0.0,116414.0,430041.0,17681162.583,11309350.73,G03AA|G03AC|G03DA|L02AB,Other / Not classified
39712,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,13,Overall,2021,-0.068315115,-0.021132862,86.848923202,24.119336539,14.18577379,0.0,114404.0,411946.0,17325357.388,9935864.21,G03AA|G03AC|G03DA|L02AB,Other / Not classified
39713,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,13,Overall,2022,-0.068315115,-0.021132862,86.59143977,24.018768072,13.967639778,0.0,111490.0,401939.0,17112572.693,9654079.62,G03AA|G03AC|G03DA|L02AB,Other / Not classified
39714,Medroxyprogesterone Acetate*,Medroxyprogesterone Acetate,13,Overall,2023,-0.068315115,-0.021132862,88.042172652,23.977507578,13.672463568,0.0,108623.0,398849.0,16977414.69,9563404.92,G03AA|G03AC|G03DA|L02AB,Other / Not classified
39780,Mefenamic Acid,Mefenamic Acid,2,Overall,2019,-0.051043563,-0.10472328,644.88473684,453.80777778,5.9683218216,0.0,247.0,351.0,27248.0,159286.53,M01AG,Arthritis
39781,Mefenamic Acid,Mefenamic Acid,2,Overall,2020,-0.051043563,-0.10472328,684.7759596,372.48802198,5.3981230598,0.0,198.0,364.0,24662.0,135585.64,M01AG,Arthritis
39782,Mefenamic Acid,Mefenamic Acid,2,Overall,2021,-0.051043563,-0.10472328,570.37056277,342.22233766,5.0484768109,0.0,231.0,385.0,27100.0,131755.6,M01AG,Arthritis
39783,Mefenamic Acid,Mefenamic Acid,2,Overall,2022,-0.051043563,-0.10472328,613.26361446,307.55818731,5.4060498419,0.0,166.0,331.0,18507.0,101801.76,M01AG,Arthritis
39784,Mefenamic Acid,Mefenamic Acid,2,Overall,2023,-0.051043563,-0.10472328,477.25246377,234.38021352,4.8399105686,0.0,138.0,281.0,13521.0,65860.84,M01AG,Arthritis
39795,Mefloquine HCl,Mefloquine HCl,2,Overall,2019,-0.015781584,-0.112833911,72.602075884,62.988349363,6.6704556524,0.0,12809.0,14764.0,139443.0,929959.99,,Other / Not classified
39796,Mefloquine HCl,Mefloquine HCl,2,Overall,2020,-0.015781584,-0.112833911,80.748005268,68.135718327,6.7430084582,0.0,4176.0,4949.0,50009.0,337203.67,,Other / Not classified
39797,Mefloquine HCl,Mefloquine HCl,2,Overall,2021,-0.015781584,-0.112833911,90.534887175,73.727562431,6.7939127235,0.0,5185.0,6367.0,68994.0,469423.39,,Other / Not classified
39798,Mefloquine HCl,Mefloquine HCl,2,Overall,2022,-0.015781584,-0.112833911,85.086204796,72.352069859,7.0553167633,0.0,10176.0,11967.0,122638.0,865837.22,,Other / Not classified
39799,Mefloquine HCl,Mefloquine HCl,2,Overall,2023,-0.015781584,-0.112833911,73.984571381,63.837595715,6.2592377771,0.0,11922.0,13817.0,141201.0,882044.06,,Other / Not classified
39810,Megestrol Acetate,Megestrol Acetate,11,Overall,2019,0.0590795747,0.0110477246,150.28324489,58.280053196,0.342778404,0.0,169565.0,437247.0,94472421.341,25482778.42,G03AC|G03DB|L02AB,Other / Not classified
39811,Megestrol Acetate,Megestrol Acetate,11,Overall,2020,0.0590795747,0.0110477246,160.64200474,59.14890671,0.3432582672,0.0,173050.0,469985.0,104586473.14,27799098.92,G03AC|G03DB|L02AB,Other / Not classified
39812,Megestrol Acetate,Megestrol Acetate,11,Overall,2021,0.0590795747,0.0110477246,161.73582797,59.345020724,0.3602744759,0.0,169083.0,460810.0,101081454.65,27346779.0,G03AC|G03DB|L02AB,Other / Not classified
39813,Megestrol Acetate,Megestrol Acetate,11,Overall,2022,0.0590795747,0.0110477246,193.06874469,71.715718026,0.4265364654,0.0,166397.0,447964.0,94035795.688,32126059.91,G03AC|G03DB|L02AB,Other / Not classified
39814,Megestrol Acetate,Megestrol Acetate,11,Overall,2023,0.0590795747,0.0110477246,209.46003925,77.380862585,0.4312487228,0.0,168919.0,457242.0,98702174.807,35381780.37,G03AC|G03DB|L02AB,Other / Not classified
39870,Mekinist,Trametinib Dimethyl Sulfoxide,1,Overall,2019,0.0574909649,0.0780261556,51659.486161,10925.891324,326.20411894,0.0,1821.0,8610.0,341207.0,94071924.3,L01EE,Other / Not classified
39871,Mekinist,Trametinib Dimethyl Sulfoxide,1,Overall,2020,0.0574909649,0.0780261556,55695.34521,11377.30218,336.87925948,0.0,2044.0,10006.0,403309.0,113841285.61,L01EE,Other / Not classified
39872,Mekinist,Trametinib Dimethyl Sulfoxide,1,Overall,2021,0.0574909649,0.0780261556,62598.911584,12063.734504,353.98319993,0.0,2185.0,11338.0,463345.0,136778621.81,L01EE,Other / Not classified
39873,Mekinist,Trametinib Dimethyl Sulfoxide,1,Overall,2022,0.0574909649,0.0780261556,69736.40121,12990.504791,378.4136593,0.0,2281.0,12245.0,507050.0,159068731.16,L01EE,Other / Not classified
